host_is_superhost,cancellation_policy,instant_bookable,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price,bedrooms_na,bathrooms_na,beds_na,review_scores_rating_na,review_scores_accuracy_na,review_scores_cleanliness_na,review_scores_checkin_na,review_scores_communication_na,review_scores_location_na,review_scores_value_na,index
t,moderate,t,3.0,Excelsior,37.72498,-122.40501,House,Private room,2.0,0.0,1.0,1.0,Real Bed,1.0,136.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870834
t,flexible,t,3.0,Excelsior,37.72475,-122.4057,House,Private room,2.0,0.0,1.0,1.0,Real Bed,1.0,160.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870835
t,strict_14_with_grace_period,f,3.0,Outer Sunset,37.74984,-122.50852,House,Entire home/apt,11.0,2.0,4.0,6.0,Real Bed,3.0,53.0,94.0,10.0,9.0,10.0,9.0,9.0,9.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870836
f,strict_14_with_grace_period,f,1.0,Parkside,37.73732,-122.48147,Apartment,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,31.0,18.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870837
t,strict_14_with_grace_period,f,3.0,Mission,37.76122,-122.42047,Condominium,Private room,2.0,1.0,1.0,2.0,Real Bed,1.0,20.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870838
f,strict_14_with_grace_period,f,64.0,Russian Hill,37.80184,-122.41833,Apartment,Entire home/apt,5.0,2.0,2.0,2.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,323.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179870839
f,flexible,f,1.0,Potrero Hill,37.7575,-122.40101,House,Private room,1.0,1.0,1.0,1.0,Real Bed,1.0,6.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870840
f,moderate,f,1.0,Downtown/Civic Center,37.78675,-122.40749,Boutique hotel,Private room,2.0,1.0,0.0,1.0,Real Bed,2.0,1.0,60.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870841
t,strict,f,852.0,Russian Hill,37.80245,-122.41405,Condominium,Entire home/apt,6.0,2.0,3.0,3.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,344.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179870842
f,moderate,f,483.0,Financial District,37.79245,-122.39329,Apartment,Entire home/apt,5.0,1.0,2.0,3.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,289.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179870843
f,super_strict_30,f,35.0,Noe Valley,37.7483,-122.42488,Guest suite,Entire home/apt,2.0,1.0,1.0,2.0,Real Bed,30.0,20.0,96.0,9.0,10.0,10.0,10.0,10.0,9.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870844
t,flexible,t,1.0,Western Addition,37.78655,-122.43412,House,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,30.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870845
f,moderate,t,2.0,Twin Peaks,37.75177,-122.44983,House,Entire home/apt,6.0,1.0,2.0,2.0,Real Bed,2.0,55.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870846
f,moderate,f,1.0,Mission,37.75017,-122.42487,Guest suite,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,3.0,125.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870847
t,moderate,f,3.0,Bernal Heights,37.73874,-122.41624,Apartment,Private room,2.0,1.5,1.0,1.0,Real Bed,2.0,150.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870848
t,moderate,t,4.0,Pacific Heights,37.79672,-122.42452,Condominium,Private room,2.0,1.0,1.0,1.0,Real Bed,5.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179870849
f,flexible,f,0.0,Diamond Heights,37.7431,-122.44509,House,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870850
f,super_strict_30,t,27.0,Haight Ashbury,37.76299,-122.45025,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,135.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179870851
f,flexible,f,43.0,South of Market,37.77241,-122.41788,House,Shared room,4.0,3.0,1.0,4.0,Real Bed,180.0,1.0,40.0,2.0,2.0,6.0,4.0,10.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870852
f,strict_14_with_grace_period,t,41.0,Downtown/Civic Center,37.7898,-122.40764,Serviced apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,2.0,3.0,87.0,10.0,9.0,10.0,10.0,10.0,9.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870853
t,strict_14_with_grace_period,t,8.0,Western Addition,37.78593,-122.43885,House,Private room,2.0,1.0,1.0,1.0,Real Bed,30.0,146.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870854
t,strict_14_with_grace_period,f,1.0,Castro/Upper Market,37.76166,-122.42943,Condominium,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,1.0,207.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870855
t,flexible,f,1.0,South of Market,37.77669,-122.40927,House,Entire home/apt,5.0,1.0,2.0,2.0,Real Bed,2.0,208.0,98.0,10.0,10.0,10.0,10.0,9.0,9.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870856
t,flexible,t,37.0,Financial District,37.7896,-122.40631,Boutique hotel,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,2.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179870857
t,strict_14_with_grace_period,f,3.0,Castro/Upper Market,37.76426,-122.42983,Condominium,Private room,2.0,1.0,1.0,1.0,Real Bed,30.0,9.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870858
f,strict_14_with_grace_period,f,2.0,Noe Valley,37.7464,-122.43206,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,32.0,11.0,87.0,10.0,9.0,9.0,9.0,9.0,9.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870859
f,moderate,t,1.0,Marina,37.79736,-122.42952,Apartment,Entire home/apt,6.0,3.0,3.0,3.0,Real Bed,7.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870860
f,strict_14_with_grace_period,f,5.0,Western Addition,37.78772,-122.4325,Apartment,Entire home/apt,3.0,1.0,1.0,2.0,Real Bed,30.0,6.0,90.0,9.0,10.0,10.0,9.0,9.0,9.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870861
f,strict_14_with_grace_period,t,3.0,North Beach,37.79919,-122.40207,House,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,39.0,94.0,9.0,10.0,10.0,10.0,10.0,9.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870862
f,strict_14_with_grace_period,f,1.0,Glen Park,37.73836,-122.42705,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,30.0,24.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870863
t,strict_14_with_grace_period,f,2.0,Parkside,37.74143,-122.49269,House,Private room,2.0,1.0,1.0,1.0,Real Bed,4.0,118.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870864
f,strict_14_with_grace_period,f,1.0,Parkside,37.74156,-122.47803,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,3.0,20.0,94.0,10.0,9.0,10.0,10.0,9.0,9.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870865
t,moderate,t,1.0,Western Addition,37.77008,-122.43255,Guesthouse,Entire home/apt,4.0,1.0,1.0,2.0,Real Bed,1.0,160.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870866
t,strict_14_with_grace_period,f,3.0,South of Market,37.77456,-122.39624,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,38.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870867
f,flexible,t,4.0,Inner Richmond,37.78461,-122.47162,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,56.0,93.0,10.0,9.0,10.0,10.0,9.0,9.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870868
f,strict_14_with_grace_period,f,1.0,Western Addition,37.77766,-122.43437,Condominium,Entire home/apt,6.0,1.0,2.0,3.0,Real Bed,3.0,71.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870869
f,flexible,t,439.0,South of Market,37.77869,-122.41341,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,8.0,8.0,8.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870870
t,moderate,t,4.0,Outer Sunset,37.76061,-122.47955,Apartment,Private room,3.0,2.5,1.0,2.0,Real Bed,1.0,74.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870871
f,strict_14_with_grace_period,f,1.0,Noe Valley,37.75348,-122.42658,Townhouse,Entire home/apt,8.0,2.0,4.0,4.0,Real Bed,2.0,7.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870872
t,moderate,f,852.0,Nob Hill,37.78918,-122.41698,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,122.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179870873
f,flexible,t,1.0,Twin Peaks,37.75115,-122.44613,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,3.0,2.0,100.0,10.0,8.0,10.0,8.0,10.0,10.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870874
f,strict_14_with_grace_period,f,3.0,Potrero Hill,37.75948,-122.4035,House,Entire home/apt,1.0,1.0,1.0,1.0,Futon,2.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870875
f,flexible,t,1.0,Pacific Heights,37.79263,-122.43647,Condominium,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870876
t,moderate,f,7.0,South of Market,37.77528,-122.40772,Loft,Entire home/apt,2.0,1.0,1.0,2.0,Real Bed,30.0,106.0,96.0,10.0,9.0,10.0,10.0,9.0,9.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870877
f,strict_14_with_grace_period,f,1.0,Castro/Upper Market,37.76168,-122.42963,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,19.0,92.0,10.0,9.0,10.0,10.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870878
t,moderate,t,1.0,South of Market,37.77263,-122.40318,Apartment,Private room,2.0,1.0,1.0,2.0,Real Bed,1.0,19.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870879
f,moderate,f,1.0,Outer Sunset,37.75871,-122.48613,Guest suite,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,2.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,135.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179870880
t,moderate,f,852.0,Mission,37.76879,-122.42402,House,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,176.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179870881
t,strict_14_with_grace_period,f,1.0,Western Addition,37.77374,-122.43541,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,3.0,20.0,97.0,10.0,9.0,10.0,10.0,10.0,10.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870882
f,flexible,f,1.0,Bernal Heights,37.73826,-122.41693,House,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,4.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870883
f,moderate,f,1.0,Castro/Upper Market,37.76873,-122.43397,Apartment,Entire home/apt,6.0,2.0,3.0,4.0,Real Bed,3.0,18.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870884
f,moderate,f,1.0,Castro/Upper Market,37.76106,-122.44478,Apartment,Entire home/apt,3.0,1.0,2.0,2.0,Real Bed,30.0,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870885
t,strict_14_with_grace_period,f,4.0,Western Addition,37.78057,-122.44154,Apartment,Private room,3.0,1.0,1.0,1.0,Real Bed,1.0,40.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870886
t,moderate,f,4.0,Inner Richmond,37.78,-122.45466,House,Entire home/apt,4.0,1.5,2.0,3.0,Real Bed,30.0,29.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870887
t,strict_14_with_grace_period,t,2.0,South of Market,37.78159,-122.39678,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,5.0,49.0,99.0,10.0,10.0,10.0,10.0,9.0,9.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870888
t,moderate,f,1.0,Castro/Upper Market,37.7583,-122.43464,Guest suite,Entire home/apt,4.0,1.0,2.0,3.0,Real Bed,2.0,66.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870889
f,strict_14_with_grace_period,t,14.0,Inner Sunset,37.75487,-122.47402,Apartment,Entire home/apt,4.0,1.0,1.0,3.0,Real Bed,30.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870890
f,strict_14_with_grace_period,f,3.0,Mission,37.75806,-122.41591,Other,Private room,2.0,1.5,1.0,1.0,Real Bed,2.0,7.0,89.0,10.0,9.0,10.0,10.0,10.0,8.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870891
t,flexible,f,3.0,Castro/Upper Market,37.76174,-122.44339,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,2.0,340.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870892
t,moderate,f,1.0,Bernal Heights,37.74577,-122.42393,Condominium,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,3.0,158.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870893
f,moderate,f,2.0,Bayview,37.73853,-122.39,House,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,31.0,59.0,97.0,10.0,10.0,9.0,10.0,10.0,10.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870894
f,strict_14_with_grace_period,t,7.0,Nob Hill,37.79348,-122.41246,Apartment,Entire home/apt,6.0,2.0,2.0,3.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,210.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179870895
t,moderate,f,1.0,South of Market,37.7739,-122.41253,Loft,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,3.0,31.0,99.0,10.0,10.0,10.0,10.0,9.0,9.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870896
f,flexible,f,11.0,Lakeshore,37.73069,-122.49689,House,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,26.0,94.0,9.0,10.0,10.0,10.0,9.0,9.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870897
f,strict_14_with_grace_period,f,101.0,North Beach,37.80297,-122.405,Condominium,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,3.0,93.0,9.0,9.0,10.0,10.0,10.0,10.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870898
f,strict_14_with_grace_period,f,63.0,Crocker Amazon,37.70847,-122.44759,House,Shared room,2.0,1.0,1.0,2.0,Real Bed,2.0,1.0,100.0,10.0,8.0,10.0,10.0,10.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870899
t,flexible,t,3.0,Marina,37.80014,-122.42456,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,30.0,21.0,99.0,9.0,9.0,10.0,10.0,10.0,10.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870900
f,strict_14_with_grace_period,f,96.0,Chinatown,37.79167,-122.40647,Boutique hotel,Private room,2.0,1.0,0.0,1.0,Real Bed,2.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179870901
f,moderate,t,2.0,Inner Richmond,37.78509,-122.47077,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,20.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870902
t,moderate,t,4.0,Pacific Heights,37.79689,-122.42419,Condominium,Entire home/apt,6.0,2.0,2.0,2.0,Real Bed,5.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,700.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179870903
t,moderate,f,1.0,Bernal Heights,37.73847,-122.41456,House,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,59.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870904
t,flexible,f,3.0,South of Market,37.77778,-122.3975,Condominium,Entire home/apt,4.0,2.5,2.0,2.0,Real Bed,2.0,12.0,96.0,10.0,9.0,9.0,10.0,9.0,10.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870905
f,flexible,t,1.0,Outer Mission,37.73184,-122.44322,House,Entire home/apt,6.0,2.0,3.0,3.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179870906
f,strict_14_with_grace_period,t,1.0,Russian Hill,37.80626,-122.42386,Serviced apartment,Entire home/apt,4.0,1.0,1.0,1.0,Real Bed,3.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,739.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179870907
t,strict_14_with_grace_period,t,5.0,Pacific Heights,37.78894,-122.44555,House,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,3.0,30.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870908
t,moderate,f,2.0,Haight Ashbury,37.76483,-122.45131,Apartment,Entire home/apt,6.0,2.0,3.0,3.0,Real Bed,2.0,13.0,97.0,10.0,9.0,10.0,10.0,10.0,9.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870909
t,strict_14_with_grace_period,t,4.0,South of Market,37.77622,-122.41113,House,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,124.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870910
t,strict_14_with_grace_period,f,1.0,Western Addition,37.77649,-122.43039,Apartment,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,3.0,19.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870911
t,moderate,f,852.0,South of Market,37.78312,-122.38967,Apartment,Entire home/apt,2.0,1.0,1.0,0.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870912
f,strict_14_with_grace_period,f,3.0,Outer Richmond,37.77195,-122.51163,Condominium,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,31.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,180.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179870913
f,moderate,f,2.0,Bayview,37.73437,-122.39534,House,Entire home/apt,2.0,1.0,1.0,2.0,Real Bed,30.0,15.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870914
f,strict_14_with_grace_period,f,1.0,Bernal Heights,37.74316,-122.41914,House,Entire home/apt,6.0,3.0,3.0,3.0,Real Bed,3.0,21.0,97.0,10.0,9.0,10.0,10.0,10.0,10.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870915
f,strict_14_with_grace_period,f,5.0,Marina,37.80362,-122.4448,Condominium,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,234.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179870916
t,moderate,f,1.0,Twin Peaks,37.7586,-122.45049,House,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,3.0,243.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870917
t,strict_14_with_grace_period,t,4.0,Nob Hill,37.79709,-122.41033,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,30.0,85.0,97.0,10.0,10.0,9.0,10.0,10.0,9.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870918
f,flexible,t,31.0,Pacific Heights,37.79713,-122.42503,Serviced apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,160.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179870919
t,strict_14_with_grace_period,f,2.0,Castro/Upper Market,37.75984,-122.42639,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,3.0,11.0,96.0,10.0,10.0,9.0,9.0,10.0,8.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870920
f,strict_14_with_grace_period,f,129.0,Ocean View,37.7227,-122.47131,House,Private room,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179870921
f,flexible,t,1.0,Marina,37.79709,-122.42993,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179870922
f,strict_14_with_grace_period,t,1.0,Glen Park,37.73794,-122.43776,House,Entire home/apt,6.0,2.5,3.0,4.0,Real Bed,3.0,2.0,100.0,9.0,10.0,10.0,10.0,10.0,9.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179870923
